0,,,allowAccess,amount,amountPerShare,,beginBidTime,,borrowerId,borrowerLevel,,,,,currentIsRepaid,,,,displayLoanType,,,,finishedRatio,forbidComment,interest,,interestPerShare,,,,leftMonths,,,,loanId,loanType,,,,months,,nickName,,,,,,,oldLoan,openTime,,overDued,,,,picture,,principal,,productId,,readyTime,,,,repaidByGuarantor,,,,,,,,startTime,status,,surplusAmount,title,,,,,utmSource,,
3,,,False,21000,0,,1540452388000,,11098303,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741866,DEBX,,,,36,,LiuJM_29224954775.yx,,,,,,,False,1540379673000,,False,,1540455551000.0,False,,,0,,26,,1540452850000,,,,False,,,,,,,,1541057188000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
4,,,False,52500,0,,1540452398000,,11105608,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2742478,DEBX,,,,36,,TanQJ_21274964648.yx,,,,,,,False,1540437032000,,False,,1540455548000.0,False,,,0,,26,,1540452860000,,,,False,,,,,,,,1541057198000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
5,,,False,94500,0,,1540452391000,,11093140,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741916,DEBX,,,,36,,ZhuLP_10254952731.yx,,,,,,,False,1540391587000,,False,,1540455546000.0,False,,,0,,26,,1540452861000,,,,False,,,,,,,,1541057191000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
6,,,False,190000,0,,1540452391000,,11100341,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741926,DEBX,,,,36,,XuQL_19284956574.yx,,,,,,,False,1540415648000,,False,,1540455544000.0,False,,,0,,26,,1540452865000,,,,False,,,,,,,,1541057191000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
7,,,False,105000,0,,1540452397000,,11105112,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2742467,DEBX,,,,36,,ZhouDB_68154905345.yx,,,,,,,False,1540436737000,,False,,1540455542000.0,False,,,0,,26,,1540452870000,,,,False,,,,,,,,1541057197000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
8,,,False,84000,0,,1540452390000,,11094844,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741886,DEBX,,,,36,,WangJ_06414957105.yx,,,,,,,False,1540381922000,,False,,1540455540000.0,False,,,0,,26,,1540452870000,,,,False,,,,,,,,1541057190000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
9,,,False,136500,0,,1540452389000,,11092719,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741882,DEBX,,,,36,,WeiYX_49274947335.yx,,,,,,,False,1540381713000,,False,,1540455538000.0,False,,,0,,26,,1540452870000,,,,False,,,,,,,,1541057189000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
0,,,False,105000,0,,1540452389000,,11096916,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741873,DEBX,,,,36,,TanZM_27314953570.yx,,,,,,,False,1540380092000,,False,,1540455536000.0,False,,,0,,26,,1540452870000,,,,False,,,,,,,,1541057189000,IN_PROGRESS,,0,购买货物/原材/设备,,,,,debx-yx,,
1,,,False,190000,0,,1540452400000,,11106879,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2742508,DEBX,,,,36,,YuanLQ_90184965107.yx,,,,,,,False,1540438623000,,False,,1540455533000.0,False,,,0,,26,,1540452871000,,,,False,,,,,,,,1541057200000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
2,,,False,126000,0,,1540452400000,,11105897,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2742511,DEBX,,,,36,,CaiH_33964964105.yx,,,,,,,False,1540438712000,,False,,1540455531000.0,False,,,0,,26,,1540452872000,,,,False,,,,,,,,1541057200000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
3,,,False,21000,0,,1540452397000,,11093292,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742458,DEBX,,,,36,,JuZL_20334948099.yx,,,,,,,False,1540436257000,,False,,1540455529000.0,False,,,0,,26,,1540452897000,,,,False,,,,,,,,1541057197000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
4,,,False,21000,0,,1540452394000,,11100965,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742415,DEBX,,,,36,,DingP_09294917903.yx,,,,,,,False,1540431783000,,False,,1540455527000.0,False,,,0,,26,,1540452898000,,,,False,,,,,,,,1541057194000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
5,,,False,42000,0,,1540452398000,,11106667,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742475,DEBX,,,,36,,WeiZ_09134953990.yx,,,,,,,False,1540436955000,,False,,1540455525000.0,False,,,0,,26,,1540452900000,,,,False,,,,,,,,1541057198000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
6,,,False,105000,0,,1540452400000,,10483325,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742507,DEBX,,,,36,,RenAJ_36494716073.yx,,,,,,,False,1540438597000,,False,,1540455523000.0,False,,,0,,26,,1540452901000,,,,False,,,,,,,,1541057200000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
7,,,False,52500,0,,1540452398000,,11099360,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742485,DEBX,,,,36,,LiuJR_10464940770.yx,,,,,,,False,1540437368000,,False,,1540455521000.0,False,,,0,,26,,1540452901000,,,,False,,,,,,,,1541057198000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
8,,,False,136500,0,,1540452388000,,11100061,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741867,DEBX,,,,36,,TanXL_413X4959862.yx,,,,,,,False,1540379703000,,False,,1540455519000.0,False,,,0,,26,,1540452901000,,,,False,,,,,,,,1541057188000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
9,,,False,63000,0,,1540452399000,,11106077,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742495,DEBX,,,,36,,ZaiJ_39424790335.yx,,,,,,,False,1540437782000,,False,,1540455516000.0,False,,,0,,26,,1540452903000,,,,False,,,,,,,,1541057199000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
0,,,False,157500,0,,1540452396000,,11105786,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742449,DEBX,,,,36,,ShangYH_05294919586.yx,,,,,,,False,1540435507000,,False,,1540455514000.0,False,,,0,,26,,1540452904000,,,,False,,,,,,,,1541057196000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
1,,,False,105000,0,,1540452394000,,11098763,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742408,DEBX,,,,36,,LiYQ_09244949698.yx,,,,,,,False,1540431231000,,False,,1540455512000.0,False,,,0,,26,,1540452905000,,,,False,,,,,,,,1541057194000,IN_PROGRESS,,0,日常生活消费,,,,,debx-yx,,
2,,,False,94500,0,,1540452390000,,11092715,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741892,DEBX,,,,36,,HeSJ_41254951638.yx,,,,,,,False,1540384113000,,False,,1540455510000.0,False,,,0,,26,,1540452906000,,,,False,,,,,,,,1541057190000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
3,,,False,21000,0,,1540452399000,,11105887,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742499,DEBX,,,,36,,HuZL_72274940367.yx,,,,,,,False,1540438112000,,False,,1540455508000.0,False,,,0,,26,,1540452907000,,,,False,,,,,,,,1541057199000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
4,,,False,118600,0,,1540452389000,,11099222,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741874,DEBX,,,,36,,SongX_54364908848.yx,,,,,,,False,1540380392000,,False,,1540455506000.0,False,,,0,,26,,1540452907000,,,,False,,,,,,,,1541057189000,IN_PROGRESS,,0,日常生活消费,,,,,debx-yx,,
5,,,False,21000,0,,1540452397000,,11105432,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742465,DEBX,,,,36,,DingZH_45334924354.yx,,,,,,,False,1540436673000,,False,,1540455504000.0,False,,,0,,26,,1540452912000,,,,False,,,,,,,,1541057197000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
6,,,False,42000,0,,1540452393000,,11096541,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742401,DEBX,,,,36,,LinXL_08204956892.yx,,,,,,,False,1540431188000,,False,,1540455501000.0,False,,,0,,26,,1540452918000,,,,False,,,,,,,,1541057193000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
7,,,False,136500,0,,1540452397000,,11072801,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742470,DEBX,,,,36,,HouHQ_35244899224.yx,,,,,,,False,1540436853000,,False,,1540455499000.0,False,,,0,,26,,1540452919000,,,,False,,,,,,,,1541057197000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
8,,,False,94500,0,,1540452390000,,11067629,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741896,DEBX,,,,36,,WHP_20181022231424.bjhh,,,,,,,False,1540384773000,,False,,1540455497000.0,False,,,0,,26,,1540452920000,,,,False,,,,,,,,1541057190000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
9,,,False,94500,0,,1540452393000,,11100724,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742393,DEBX,,,,36,,ZhangAY_11204963343.yx,,,,,,,False,1540430791000,,False,,1540455495000.0,False,,,0,,26,,1540452927000,,,,False,,,,,,,,1541057193000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
0,,,False,136500,0,,1540452398000,,11099498,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742488,DEBX,,,,36,,LiJW_75154953710.yx,,,,,,,False,1540437542000,,False,,1540455493000.0,False,,,0,,26,,1540452964000,,,,False,,,,,,,,1541057198000,IN_PROGRESS,,0,日常生活消费,,,,,debx-yx,,
1,,,False,18050,0,,1540452607000,,10941048,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738105,DEBX,,,,12,,ZWL_20181015235050.bjhh,,,,,,,False,1540176308000,,False,,1540455491000.0,False,,,0,,56,,1540452964000,,,,False,,,,,,,,1541057407000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
2,,,False,7000,0,,1540452607000,,11043361,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738102,DEBX,,,,12,,LL_20181021161652.bjhh,,,,,,,False,1540176123000,,False,,1540455489000.0,False,,,0,,56,,1540452964000,,,,False,,,,,,,,1541057407000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
3,,,False,5300,0,,1540452857000,,10729354,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739102,DEBX,,,,12,,QHJ_20181006165704.bjhh,,,,,,,False,1540252193000,,False,,1540455487000.0,False,,,0,,56,,1540452964000,,,,False,,,,,,,,1541057657000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
4,,,False,5300,0,,1540452857000,,10633585,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739101,DEBX,,,,12,,ZSW_201809290643.bjhh,,,,,,,False,1540251615000,,False,,1540455485000.0,False,,,0,,56,,1540452964000,,,,False,,,,,,,,1541057657000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
5,,,False,12650,0,,1540452666000,,10807821,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2738310,DEBX,,,,36,,HX_20181010161346.bjhh,,,,,,,False,1540182513000,,False,,1540455482000.0,False,,,0,,56,,1540452964000,,,,False,,,,,,,,1541057466000,IN_PROGRESS,,0,医疗,,,,,debx-yx,,
6,,,False,8400,0,,1540452666000,,10946973,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738296,DEBX,,,,12,,CT_20181016102259.bjhh,,,,,,,False,1540182072000,,False,,1540455480000.0,False,,,0,,56,,1540452964000,,,,False,,,,,,,,1541057466000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
7,,,False,18900,0,,1540452855000,,10718349,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739059,DEBX,,,,12,,OWH_20181005184442.bjhh,,,,,,,False,1540215362000,,False,,1540455478000.0,False,,,0,,56,,1540452964000,,,,False,,,,,,,,1541057655000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
8,,,False,9300,0,,1540452669000,,10539525,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738242,DEBX,,,,12,,ZXK_201809242238.bjhh,,,,,,,False,1540180652000,,False,,1540455476000.0,False,,,0,,56,,1540452964000,,,,False,,,,,,,,1541057469000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
9,,,False,11900,0,,1540452853000,,10885972,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2738738,DEBX,,,,36,,WD_20181013165107.bjhh,,,,,,,False,1540198927000,,False,,1540455474000.0,False,,,0,,56,,1540452964000,,,,False,,,,,,,,1541057653000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
0,,,False,5150,0,,1540452744000,,10949848,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738476,DEBX,,,,12,,LCJ_53787992882220181016120453.bjhh,,,,,,,False,1540189262000,,False,,1540455472000.0,False,,,0,,56,,1540452964000,,,,False,,,,,,,,1541057544000,IN_PROGRESS,,0,教育培训,,,,,debx-yx,,
1,,,False,21200,0,,1540452740000,,10851725,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738371,DEBX,,,,12,,GYD_20181012083021.bjhh,,,,,,,False,1540186203000,,False,,1540455470000.0,False,,,0,,56,,1540452965000,,,,False,,,,,,,,1541057540000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
2,,,False,23000,0,,1540452607000,,10866114,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2738095,DEBX,,,,36,,ZMW_20181012171520.bjhh,,,,,,,False,1540175713000,,False,,1540455468000.0,False,,,0,,56,,1540452965000,,,,False,,,,,,,,1541057407000,IN_PROGRESS,,0,婚庆,,,,,debx-yx,,
3,,,False,22400,0,,1540452739000,,11046709,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2738345,DEBX,,,,24,,HJJ_20181021201711.bjhh,,,,,,,False,1540184673000,,False,,1540455466000.0,False,,,0,,56,,1540452965000,,,,False,,,,,,,,1541057539000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
4,,,False,11200,0,,1540452857000,,10906688,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2739105,DEBX,,,,24,,WXQ_20181014170555.bjhh,,,,,,,False,1540252979000,,False,,1540455464000.0,False,,,0,,56,,1540452965000,,,,False,,,,,,,,1541057657000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
5,,,False,21200,0,,1540452739000,,11056818,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738337,DEBX,,,,12,,HHD_14154694268120181022125142.bjhh,,,,,,,False,1540184043000,,False,,1540455462000.0,False,,,0,,56,,1540452965000,,,,False,,,,,,,,1541057539000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
6,,,False,22300,0,,1540452668000,,11040049,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738247,DEBX,,,,12,,ZCH_20181021113646.bjhh,,,,,,,False,1540180691000,,False,,1540455460000.0,False,,,0,,56,,1540452965000,,,,False,,,,,,,,1541057468000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
7,,,False,10300,0,,1540452669000,,11050047,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738236,DEBX,,,,12,,YMZ_20181022010305.bjhh,,,,,,,False,1540180477000,,False,,1540455458000.0,False,,,0,,56,,1540452965000,,,,False,,,,,,,,1541057469000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
8,,,False,22400,0,,1540452854000,,10838205,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2738996,DEBX,,,,24,,ZBG_20181011182350.bjhh,,,,,,,False,1540205223000,,False,,1540455456000.0,False,,,0,,56,,1540452965000,,,,False,,,,,,,,1541057654000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
9,,,False,11500,0,,1540452744000,,10604727,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2738478,DEBX,,,,36,,WYH_201809271857.bjhh,,,,,,,False,1540189443000,,False,,1540455454000.0,False,,,0,,56,,1540452965000,,,,False,,,,,,,,1541057544000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
0,,,False,37100,0,,1540452609000,,11035059,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738132,DEBX,,,,12,,ZYX_20181020221557.bjhh,,,,,,,False,1540177172000,,False,,1540455452000.0,False,,,0,,56,,1540452966000,,,,False,,,,,,,,1541057409000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
1,,,False,34500,0,,1540452665000,,10811954,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2738330,DEBX,,,,36,,CZJ_20181010171000.bjhh,,,,,,,False,1540183353000,,False,,1540455449000.0,False,,,0,,56,,1540452966000,,,,False,,,,,,,,1541057465000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
2,,,False,7450,0,,1540452856000,,10788513,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739062,DEBX,,,,12,,ZCJ_20181010102205.bjhh,,,,,,,False,1540215993000,,False,,1540455447000.0,False,,,0,,56,,1540452966000,,,,False,,,,,,,,1541057656000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
3,,,False,10600,0,,1540452853000,,10956694,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738728,DEBX,,,,12,,GGL_20181016165851.bjhh,,,,,,,False,1540198507000,,False,,1540455445000.0,False,,,0,,56,,1540452966000,,,,False,,,,,,,,1541057653000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
4,,,False,31500,0,,1540452670000,,11036074,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738213,DEBX,,,,12,,FNQ_20181020232646.bjhh,,,,,,,False,1540179753000,,False,,1540455443000.0,False,,,0,,56,,1540452966000,,,,False,,,,,,,,1541057470000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
5,,,False,63000,0,,1540452394000,,11095921,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742414,DEBX,,,,36,,JingFP_00704921346.yx,,,,,,,False,1540431723000,,False,,1540455441000.0,False,,,0,,26,,1540452967000,,,,False,,,,,,,,1541057194000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
6,,,False,5150,0,,1540452856000,,10722424,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739068,DEBX,,,,12,,LYC_20181005194226.bjhh,,,,,,,False,1540218663000,,False,,1540455439000.0,False,,,0,,56,,1540452967000,,,,False,,,,,,,,1541057656000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
7,,,False,19050,0,,1540452612000,,11045602,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2738202,DEBX,,,,24,,ZXR_20181021175657.bjhh,,,,,,,False,1540179217000,,False,,1540455437000.0,False,,,0,,56,,1540452967000,,,,False,,,,,,,,1541057412000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
8,,,False,10350,0,,1540452853000,,10676934,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738612,DEBX,,,,12,,CZS_20181001204316.bjhh,,,,,,,False,1540194693000,,False,,1540455435000.0,False,,,0,,56,,1540452968000,,,,False,,,,,,,,1541057653000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
9,,,False,10500,0,,1540452854000,,10959257,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738844,DEBX,,,,12,,CTY_20181016172628.bjhh,,,,,,,False,1540201387000,,False,,1540455433000.0,False,,,0,,56,,1540452968000,,,,False,,,,,,,,1541057654000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
0,,,False,10600,0,,1540452670000,,11020107,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738218,DEBX,,,,12,,HXH_20181019180412.bjhh,,,,,,,False,1540179903000,,False,,1540455431000.0,False,,,0,,56,,1540452968000,,,,False,,,,,,,,1541057470000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
1,,,False,21200,0,,1540452612000,,10742176,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738190,DEBX,,,,12,,LCG_20181007190241.bjhh,,,,,,,False,1540178861000,,False,,1540455428000.0,False,,,0,,56,,1540452968000,,,,False,,,,,,,,1541057412000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
2,,,False,43200,0,,1540452612000,,11003567,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2738187,DEBX,,,,36,,HXJ_20181018203513.bjhh,,,,,,,False,1540178793000,,False,,1540455426000.0,False,,,0,,56,,1540452968000,,,,False,,,,,,,,1541057412000,IN_PROGRESS,,0,旅游,,,,,debx-yx,,
3,,,False,21200,0,,1540452742000,,10889509,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2738439,DEBX,,,,24,,WZX_20181013174341.bjhh,,,,,,,False,1540187985000,,False,,1540455424000.0,False,,,0,,56,,1540452968000,,,,False,,,,,,,,1541057542000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
4,,,False,20700,0,,1540452611000,,11050460,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2738170,DEBX,,,,36,,MSM_20181022054112.bjhh,,,,,,,False,1540178287000,,False,,1540455422000.0,False,,,0,,56,,1540452969000,,,,False,,,,,,,,1541057411000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
5,,,False,7600,0,,1540452740000,,10674838,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738372,DEBX,,,,36,,LMJ_20181001194805.bjhh,,,,,,,False,1540186263000,,False,,1540455420000.0,False,,,0,,56,,1540452969000,,,,False,,,,,,,,1541057540000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
6,,,False,5700,0,,1540452608000,,10628059,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2738110,DEBX,,,,36,,LYX_161189562459201809281850.bjhh,,,,,,,False,1540176577000,,False,,1540455418000.0,False,,,0,,56,,1540452969000,,,,False,,,,,,,,1541057408000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
7,,,False,21200,0,,1540452740000,,11001316,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738349,DEBX,,,,12,,WCQ_20181018173519.bjhh,,,,,,,False,1540184913000,,False,,1540455416000.0,False,,,0,,56,,1540452969000,,,,False,,,,,,,,1541057540000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
8,,,False,10600,0,,1540452857000,,10712619,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739106,DEBX,,,,12,,ZMX_20181004211434.bjhh,,,,,,,False,1540253359000,,False,,1540455414000.0,False,,,0,,56,,1540452969000,,,,False,,,,,,,,1541057657000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
9,,,False,21200,0,,1540452606000,,10809464,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738079,DEBX,,,,12,,LHM_20181010162425.bjhh,,,,,,,False,1540175403000,,False,,1540455412000.0,False,,,0,,56,,1540452969000,,,,False,,,,,,,,1541057406000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
0,,,False,10000,0,,1540452854000,,10770060,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738842,DEBX,,,,12,,YZF_20181009195130.bjhh,,,,,,,False,1540201353000,,False,,1540455410000.0,False,,,0,,56,,1540452969000,,,,False,,,,,,,,1541057654000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
1,,,False,31500,0,,1540452668000,,11040557,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738258,DEBX,,,,12,,DYJ_20181021124312.bjhh,,,,,,,False,1540180957000,,False,,1540455408000.0,False,,,0,,56,,1540452969000,,,,False,,,,,,,,1541057468000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
2,,,False,20600,0,,1540452742000,,11025533,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738434,DEBX,,,,12,,WF_20181020075531.bjhh,,,,,,,False,1540187913000,,False,,1540455406000.0,False,,,0,,56,,1540452969000,,,,False,,,,,,,,1541057542000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
3,,,False,5300,0,,1540452610000,,11026239,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738145,DEBX,,,,12,,CZT_20181020093144.bjhh,,,,,,,False,1540177473000,,False,,1540455404000.0,False,,,0,,56,,1540452970000,,,,False,,,,,,,,1541057410000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
4,,,False,17000,0,,1540452741000,,10826395,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738392,DEBX,,,,12,,DJ_20181011103105.bjhh,,,,,,,False,1540187043000,,False,,1540455402000.0,False,,,0,,56,,1540452970000,,,,False,,,,,,,,1541057541000,IN_PROGRESS,,0,医疗,,,,,debx-yx,,
5,,,False,60000,0,,1540452608000,,11035829,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738112,DEBX,,,,12,,ZZD_20181020232053.bjhh,,,,,,,False,1540176587000,,False,,1540455400000.0,False,,,0,,56,,1540452970000,,,,False,,,,,,,,1541057408000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
6,,,False,31800,0,,1540452671000,,10634347,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738207,DEBX,,,,12,,LB_201809290754.bjhh,,,,,,,False,1540179543000,,False,,1540455398000.0,False,,,0,,56,,1540452970000,,,,False,,,,,,,,1541057471000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
